Id,Y
16643,0.9844748
16644,0.9759217
16645,0.9875931
16646,0.96216315
16647,0.9973622
16648,0.9872491
16649,0.9994418
16650,0.98709005
16651,0.9976509
16652,0.95193326
16653,0.011739554
16654,0.9998815
16655,0.9911644
16656,0.9993129
16657,0.99984694
16658,0.9997292
16659,0.99821657
16660,0.98219234
16661,0.9912547
16662,0.98690516
16663,0.99585944
16664,0.9640399
16665,0.9998024
16666,0.99960226
16667,0.99699795
16668,0.9998323
16669,0.9997812
16670,0.9998466
16671,0.9708617
16672,0.9961881
16673,0.99986637
16674,0.9999001
16675,0.9672856
16676,0.9992812
16677,0.99991286
16678,0.99984396
16679,0.99969673
16680,0.97418493
16681,0.9733238
16682,0.99839157
16683,0.9087347
16684,0.9725232
16685,0.9992698
16686,0.9924809
16687,0.9961718
16688,0.99432206
16689,0.9999106
16690,0.99984694
16691,0.99660057
16692,0.9923441
16693,0.9973623
16694,0.9778179
16695,0.9999447
16696,0.99477935
16697,0.98652273
16698,0.99915016
16699,0.9544062
16700,0.9997243
16701,0.95338243
16702,0.99942386
16703,0.9964747
16704,0.9996526
16705,0.0028940083
16706,0.999889
16707,0.6018928
16708,0.993723
16709,0.99994135
16710,0.9766069
16711,0.98933613
16712,0.99971694
16713,0.9732685
16714,0.9992212
16715,0.99927527
16716,0.9978946
16717,0.98459226
16718,0.99838495
16719,0.82015866
16720,0.9998449
16721,0.9928725
16722,0.9993781
16723,0.99994206
16724,0.9063801
16725,0.99999094
16726,0.96866715
16727,0.9991849
16728,0.9992717
16729,0.98435694
16730,0.9879469
16731,0.9888188
16732,0.99977654
16733,0.98985577
16734,0.99703395
16735,0.99828714
16736,0.7431372
16737,0.9998332
16738,0.99512094
16739,0.97306865
16740,0.99084705
16741,0.9297335
16742,0.9870902
16743,0.9899877
16744,0.9999366
16745,0.9964372
16746,0.9954739
16747,0.99914205
16748,0.99967515
16749,0.99777526
16750,0.9999397
16751,0.8901145
16752,0.99990046
16753,0.988272
16754,0.99538136
16755,0.9991642
16756,0.92152584
16757,0.999869
16758,0.9988839
16759,0.9965275
16760,0.97784746
16761,0.99970156
16762,0.99213684
16763,0.99338174
16764,0.99902225
16765,0.99989617
16766,0.90301186
16767,0.7057545
16768,0.90120935
16769,0.8466179
16770,0.99429095
16771,0.9769233
16772,0.94609743
16773,0.98568416
16774,0.978997
16775,0.99991775
16776,0.9839548
16777,0.9473316
16778,0.98624784
16779,0.9629959
16780,0.9993482
16781,0.9996836
16782,0.98661846
16783,0.9997002
16784,0.99919695
16785,0.9831388
16786,0.98071116
16787,0.99947745
16788,0.98765635
16789,0.96498024
16790,0.8838981
16791,0.97373927
16792,0.9640924
16793,0.99984777
16794,0.988308
16795,0.9996132
16796,0.99996567
16797,0.9589953
16798,0.9885944
16799,0.9550587
16800,0.9765643
16801,0.97410226
16802,0.9851976
16803,0.9758646
16804,0.9827412
16805,0.9845509
16806,0.985452
16807,0.9993831
16808,0.9990897
16809,0.9737802
16810,0.9999155
16811,0.9984463
16812,0.99272573
16813,0.97510034
16814,0.99994516
16815,0.68721545
16816,0.9997329
16817,0.9993604
16818,0.9995622
16819,0.99967813
16820,0.9911006
16821,0.99958175
16822,0.99938333
16823,0.9973164
16824,0.9907907
16825,0.9751305
16826,0.9985551
16827,0.64924645
16828,0.839862
16829,0.9222648
16830,0.9882826
16831,0.99956685
16832,0.97502226
16833,0.99511117
16834,0.9805505
16835,0.9926351
16836,0.9494835
16837,0.9997993
16838,0.95157546
16839,0.99747926
16840,0.9638178
16841,0.970417
16842,0.9999058
16843,0.9660425
16844,0.99025935
16845,0.9991364
16846,0.9998072
16847,0.95647687
16848,0.99911255
16849,0.991042
16850,0.9505696
16851,0.974944
16852,0.99981076
16853,0.9984554
16854,0.9726006
16855,0.9935417
16856,0.976187
16857,0.9997321
16858,0.99928856
16859,0.9561739
16860,0.911026
16861,0.93270564
16862,0.99987304
16863,0.99288017
16864,0.99716055
16865,0.007316653
16866,0.9977131
16867,0.89987475
16868,0.8878134
16869,0.9978124
16870,0.9783125
16871,0.99789304
16872,0.8167981
16873,0.9985619
16874,0.99450123
16875,0.99986756
16876,0.99979764
16877,0.98687786
16878,0.9824876
16879,0.9997571
16880,0.9632996
16881,0.9933501
16882,0.99504834
16883,0.99922454
16884,0.99979275
16885,0.97872317
16886,0.9999105
16887,0.9972813
16888,0.99188715
16889,0.99547786
16890,0.99993277
16891,0.99753547
16892,0.9963665
16893,0.9930888
16894,0.99943393
16895,0.9328497
16896,0.00019784832
16897,0.8704242
16898,0.99285203
16899,0.99987674
16900,0.99970716
16901,0.99529594
16902,0.99242777
16903,0.988085
16904,0.9992731
16905,0.9818625
16906,0.99736136
16907,0.9874329
16908,0.9991333
16909,0.9927368
16910,0.9684308
16911,0.9921399
16912,0.99956673
16913,0.9992811
16914,0.990095
16915,0.99178445
16916,0.96675426
16917,0.9917915
16918,0.9974865
16919,0.9620094
16920,0.9989543
16921,0.9949686
16922,0.9913292
16923,0.99944824
16924,0.99971277
16925,0.9873016
16926,0.9986039
16927,0.9852128
16928,0.99266595
16929,0.99916077
16930,0.9779279
16931,0.996496
16932,0.99985504
16933,0.96191096
16934,0.9970636
16935,0.9996117
16936,0.9991597
16937,0.99978226
16938,0.98513687
16939,0.9888359
16940,0.9929554
16941,0.8580209
16942,0.98804516
16943,0.99779093
16944,0.9878136
16945,0.99994886
16946,0.9949079
16947,0.8370122
16948,0.9994906
16949,0.99553275
16950,0.98009586
16951,0.8961205
16952,0.9422489
16953,0.958792
16954,0.9924677
16955,0.9998716
16956,0.98655707
16957,0.9398363
16958,0.9395146
16959,0.997632
16960,0.940984
16961,0.9908309
16962,0.99989104
16963,0.94323134
16964,0.9855702
16965,0.99965227
16966,0.99942017
16967,0.9947207
16968,0.97177935
16969,0.9600187
16970,0.98121154
16971,0.9879771
16972,0.99960953
16973,0.9871579
16974,0.93833166
16975,0.82755923
16976,0.9819958
16977,0.9908318
16978,0.9672208
16979,0.9961856
16980,0.9997279
16981,0.985614
16982,0.8005537
16983,0.9998466
16984,0.9948821
16985,0.99219644
16986,0.98339635
16987,0.97424877
16988,0.9800869
16989,0.9054936
16990,0.9964671
16991,0.90372676
16992,0.99771774
16993,0.9998192
16994,0.9704605
16995,0.016272262
16996,0.9924218
16997,0.9878467
16998,0.9106574
16999,0.94421977
17000,0.9992465
17001,0.95651
17002,0.994978
17003,0.9867495
17004,0.9997538
17005,0.99968374
17006,0.98584646
17007,0.9999274
17008,0.99720323
17009,0.9998317
17010,0.92090505
17011,0.9665834
17012,0.9437253
17013,0.98650324
17014,0.91751695
17015,0.9999571
17016,0.9332915
17017,0.9992403
17018,0.95979285
17019,0.94505256
17020,0.97505116
17021,0.9998983
17022,0.98144835
17023,0.99629456
17024,0.9855999
17025,0.98161423
17026,0.9966779
17027,0.99796116
17028,0.9997522
17029,0.9929797
17030,0.99978906
17031,0.9656866
17032,0.9347863
17033,0.8852202
17034,0.99437946
17035,0.99931157
17036,0.9978067
17037,0.9981041
17038,0.81509835
17039,0.9701323
17040,0.9994766
17041,0.9310676
17042,0.9997582
17043,0.91969246
17044,0.9693411
17045,0.99977523
17046,0.99941146
17047,0.9419651
17048,0.99961215
17049,0.9996382
17050,0.9987167
17051,0.9879148
17052,0.9897488
17053,0.9998635
17054,0.99814653
17055,0.9999795
17056,0.99916756
17057,0.99986756
17058,0.99858993
17059,0.99591655
17060,0.9999471
17061,0.9997243
17062,0.9647109
17063,0.88904256
17064,0.9993418
17065,0.99961203
17066,0.9103623
17067,0.98879737
17068,0.9971746
17069,0.9991184
17070,0.99992883
17071,0.98686916
17072,0.99206805
17073,0.99964786
17074,0.90930563
17075,0.9989569
17076,0.9934534
17077,0.9808749
17078,0.9997534
17079,0.98528117
17080,0.9992538
17081,0.9995254
17082,0.99604625
17083,0.843358
17084,0.98944014
17085,0.9991166
17086,0.9779659
17087,0.99653864
17088,0.00825984
17089,0.96257234
17090,0.9996934
17091,0.00081076036
17092,0.991626
17093,0.97868353
17094,0.9984491
17095,0.99980265
17096,0.9825232
17097,0.9970595
17098,0.9929911
17099,0.9942192
17100,0.9999161
17101,0.99983656
17102,0.9909407
17103,0.9733224
17104,0.9594699
17105,0.99108386
17106,0.98929334
17107,0.9995467
17108,0.97530216
17109,0.99539375
17110,0.9068838
17111,0.010534721
17112,0.9879441
17113,0.9571655
17114,0.97014016
17115,0.98123527
17116,0.97227615
17117,0.999874
17118,0.9783066
17119,0.9879062
17120,0.9895754
17121,0.99928206
17122,0.98069936
17123,0.9229887
17124,0.95935094
17125,0.99772114
17126,0.99012613
17127,0.9999516
17128,0.99844176
17129,0.9991209
17130,0.9999658
17131,0.99957854
17132,0.99312323
17133,0.99994063
17134,0.93718815
17135,0.9822191
17136,0.98287004
17137,0.99995375
17138,0.98597777
17139,0.9779272
17140,0.86533666
17141,0.98338336
17142,0.98761684
17143,0.99810106
17144,0.9899312
17145,0.98609936
17146,0.99630415
17147,0.9812708
17148,0.9995753
17149,0.96026236
17150,0.98942155
17151,0.9996153
17152,0.9874406
17153,0.97287387
17154,0.99964404
17155,0.9973225
17156,0.015592539
17157,0.96515155
17158,0.9513435
17159,0.052953772
17160,0.98023236
17161,0.98846495
17162,0.93862134
17163,0.99177575
17164,0.99441046
17165,0.9923649
17166,0.763636
17167,0.9716287
17168,0.99994135
17169,0.9862498
17170,0.9756777
17171,0.9994143
17172,0.99958605
17173,0.99255025
17174,0.994501
17175,0.98549694
17176,0.9710788
17177,0.97447723
17178,0.98683214
17179,0.9912378
17180,0.98534286
17181,0.99985886
17182,0.9938205
17183,0.9998919
17184,0.99691904
17185,0.98999023
17186,0.99979633
17187,0.98815084
17188,0.9327551
17189,0.9796464
17190,0.98518836
17191,0.9934813
17192,0.99576133
17193,0.9828387
17194,0.99399793
17195,0.9990701
17196,0.9756007
17197,0.97980964
17198,0.9837046
17199,0.99944335
17200,0.9968167
17201,0.9805219
17202,0.9877747
17203,0.99973124
17204,0.97724766
17205,0.9914922
17206,0.9998399
17207,0.95236534
17208,0.9973928
17209,0.99995816
17210,0.92681664
17211,0.9886475
17212,0.9999809
17213,0.99960464
17214,0.9997805
17215,0.99251735
17216,0.8009621
17217,0.9996117
17218,0.99914074
17219,0.9989736
17220,0.97801673
17221,0.9861611
17222,0.9495922
17223,0.91847956
17224,0.99761814
17225,0.9997464
17226,0.98917353
17227,0.24299525
17228,0.99976987
17229,0.9885703
17230,0.99340594
17231,0.78194237
17232,0.9870964
17233,0.98239106
17234,0.9672651
17235,0.98572034
17236,0.9716969
17237,0.98202837
17238,0.9963084
17239,0.9898044
17240,0.9989134
17241,0.9800623
17242,0.94142544
17243,0.99905974
17244,0.96248364
17245,0.9983639
17246,0.9956328
17247,0.93655634
17248,0.99227834
17249,0.9893114
17250,0.9850572
17251,0.9960717
17252,0.99395645
17253,0.9519959
17254,0.9921108
17255,0.9526835
17256,0.9944178
17257,0.9806769
17258,0.9615579
17259,0.99975127
17260,0.9841734
17261,0.99504197
17262,0.9703444
17263,0.9923767
17264,0.99649125
17265,0.95919234
17266,0.911894
17267,0.8422952
17268,0.993208
17269,0.98925495
17270,0.9994717
17271,0.989869
17272,0.9985734
17273,0.9196643
17274,0.9992016
17275,0.99979097
17276,0.9825911
17277,0.001203627
17278,0.99583876
17279,0.9772184
17280,0.78370625
17281,0.99463487
17282,0.8783002
17283,0.99066985
17284,0.9998847
17285,0.9542242
17286,0.99311477
17287,0.9724088
17288,0.9956976
17289,0.9816845
17290,0.94918257
17291,0.98777235
17292,0.99916637
17293,0.99001056
17294,0.99960786
17295,0.9984314
17296,0.99929345
17297,0.7692373
17298,0.99105924
17299,0.99830073
17300,0.98964894
17301,0.99938154
17302,0.98863274
17303,0.99827087
17304,0.9997799
17305,0.6314926
17306,0.99933606
17307,0.9524567
17308,0.99929655
17309,0.900449
17310,0.8953278
17311,0.9648189
17312,0.9994728
17313,0.99024254
17314,0.99992883
17315,0.89779234
17316,0.9917985
17317,0.9995875
17318,0.9049186
17319,0.96934235
17320,0.99434173
17321,0.9995838
17322,0.9926293
17323,0.97680146
17324,0.91076475
17325,0.9957961
17326,0.9674412
17327,0.9997526
17328,0.9997733
17329,0.9847452
17330,0.99993193
17331,0.99925274
17332,0.99564123
17333,0.9481731
17334,0.9928677
17335,0.97896534
17336,0.97897536
17337,0.9990415
17338,0.8816382
17339,0.9995221
17340,0.9475805
17341,0.6411366
17342,0.98313415
17343,0.98683304
17344,0.98823184
17345,0.99845743
17346,0.9995685
17347,0.9995079
17348,0.98134744
17349,0.98631257
17350,0.9863414
17351,0.9997918
17352,0.96480125
17353,0.99989665
17354,0.99911743
17355,0.9950658
17356,0.99852425
17357,0.9961643
17358,0.96344036
17359,0.9974553
17360,0.9545085
17361,0.9661587
17362,0.004059349
17363,0.9997212
17364,0.97638273
17365,0.76096904
17366,0.9979128
17367,0.9958556
17368,0.967554
17369,0.9950818
17370,0.96984184
17371,0.99989104
17372,0.9271725
17373,0.96646225
17374,0.99112695
17375,0.90758663
17376,0.9953511
17377,0.99911004
17378,0.99924755
17379,0.9959985
17380,0.9999119
17381,0.9986449
17382,0.98319936
17383,0.9952642
17384,0.9973494
17385,0.99955624
17386,0.99930775
17387,0.9999107
17388,0.992949
17389,0.99241626
17390,0.9971686
17391,0.9978453
17392,0.9984559
17393,0.99215937
17394,0.99748886
17395,0.99649423
17396,0.7463544
17397,0.99717605
17398,0.98026407
17399,0.9939511
17400,0.9948645
17401,0.8075671
17402,0.98545
17403,0.999772
17404,0.99210304
17405,0.99990904
17406,0.9997459
17407,0.9999137
17408,0.9402812
17409,0.9967924
17410,0.958876
17411,0.9997707
17412,0.99982315
17413,0.9978816
17414,0.99938715
17415,0.9733068
17416,0.99891555
17417,0.9998271
17418,0.9462239
17419,0.9962864
17420,0.99950397
17421,0.9997552
17422,0.82671505
17423,0.99961627
17424,0.99988663
17425,0.9937795
17426,0.9994054
17427,0.9997875
17428,0.9998981
17429,0.9988921
17430,0.9984113
17431,0.9821253
17432,0.9944337
17433,0.9824424
17434,0.9987684
17435,0.7446256
17436,0.999129
17437,0.99623775
17438,0.9775759
17439,0.9796266
17440,0.9974625
17441,0.997591
17442,0.9999188
17443,0.9370869
17444,0.9925948
17445,0.99952734
17446,0.9780231
17447,0.94276214
17448,0.81788677
17449,0.99417806
17450,0.8638373
17451,0.99205315
17452,0.9905986
17453,0.99985373
17454,0.7899747
17455,0.9884891
17456,0.99893266
17457,0.9987293
17458,0.99654883
17459,0.97311723
17460,0.98994195
17461,0.99970156
17462,0.99941874
17463,0.9464562
17464,0.8007076
17465,0.9261804
17466,0.9539155
17467,0.9474596
17468,0.94290423
17469,0.9695528
17470,0.9996445
17471,0.9999256
17472,0.99936265
17473,0.99764144
17474,0.99978894
17475,0.99897313
17476,0.9332975
17477,0.99717355
17478,0.99700016
17479,0.9998474
17480,0.9998368
17481,0.99994886
17482,0.99501663
17483,0.98317885
17484,0.99932146
17485,0.9994128
17486,0.97134316
17487,0.9999032
17488,0.9993772
17489,0.99991286
17490,0.9547087
17491,0.9708916
17492,0.77150786
17493,0.99906474
17494,0.9977641
17495,0.9599289
17496,0.9885866
17497,0.97858626
17498,0.97087234
17499,0.9996111
17500,0.9971891
17501,0.98134506
17502,0.9609448
17503,0.7986199
17504,0.99259466
17505,0.99881953
17506,0.99899215
17507,0.9355586
17508,0.97356296
17509,0.9941087
17510,0.9988631
17511,0.9923538
17512,0.99862957
17513,0.99906474
17514,0.9997112
17515,0.93944615
17516,0.9849139
17517,0.99994457
17518,0.99988675
17519,0.97503257
17520,0.9992994
17521,0.99994385
17522,0.99967384
17523,0.99317
17524,0.9825737
17525,0.9790588
17526,0.9753644
17527,0.9999716
17528,0.99994516
17529,0.9945042
17530,0.9983839
17531,0.9874736
17532,0.9906935
17533,0.0020659145
17534,0.99823916
17535,0.9996158
17536,0.98227906
17537,0.9984408
17538,0.9702799
17539,0.93712467
17540,0.996163
17541,0.9999436
17542,0.99991333
17543,0.99963
17544,0.97757816
17545,0.9902948
17546,0.9371746
17547,0.98164624
17548,0.97411436
17549,0.9983646
17550,0.9736311
17551,0.99972755
17552,0.9998392
17553,0.9943627
17554,0.9998202
17555,0.9925793
17556,0.97511655
17557,0.98604476
17558,0.9991295
17559,0.9995647
17560,0.9773676
17561,0.97621334
17562,0.9592415
17563,0.99392456
17564,0.99505854
17565,0.98695564
17566,0.99993026
17567,0.98189455
17568,0.94913846
17569,0.9983639
17570,0.98325473
17571,0.9970862
17572,0.91252524
17573,0.9918783
17574,0.99978787
17575,0.99521315
17576,0.99608153
17577,0.97747004
17578,0.9996835
17579,0.95336497
17580,0.8049638
17581,0.99852115
17582,0.96959746
17583,0.997755
17584,0.9756477
17585,0.90546185
17586,0.0028802687
17587,0.9849458
17588,0.9768595
17589,0.99981445
17590,0.8023497
17591,0.99705184
17592,0.99463516
17593,0.97095156
17594,0.9717844
17595,0.99889684
17596,0.97589874
17597,0.9804411
17598,0.97800463
17599,0.9734577
17600,0.9893773
17601,0.99583447
17602,0.6189359
17603,0.698463
17604,0.94010186
17605,0.9461964
17606,0.96912247
17607,0.9913619
17608,0.9566983
17609,0.99808854
17610,0.9990709
17611,0.99992764
17612,0.9998981
17613,0.9560843
17614,0.2744173
17615,0.86140513
17616,0.9997683
17617,0.9994956
17618,0.9977654
17619,0.99480456
17620,0.9826194
17621,0.9976292
17622,0.9999578
17623,0.9997435
17624,0.96594083
17625,0.9667899
17626,0.9970982
17627,0.99994624
17628,0.9967001
17629,0.9960886
17630,0.99435836
17631,0.9970349
17632,0.97558707
17633,0.9726044
17634,0.9706789
17635,0.99968135
17636,0.95088094
17637,0.9928653
17638,0.98138076
17639,0.9875256
17640,0.9703552
17641,0.9959175
17642,0.9801844
17643,0.99997044
17644,0.9910058
17645,0.9970414
17646,0.99981374
17647,0.9996939
17648,0.016580025
17649,0.9939121
17650,0.9998766
17651,0.9976012
17652,0.9959007
17653,0.9952636
17654,0.9646652
17655,0.9740893
17656,0.96030986
17657,0.98329055
17658,0.9998733
17659,0.9888666
17660,0.851663
17661,0.9982693
17662,0.9993887
17663,0.9892095
17664,0.999534
17665,0.9758129
17666,0.9282386
17667,0.999895
17668,0.9349025
17669,0.9998171
17670,0.99225396
17671,0.9758042
17672,0.9792732
17673,0.9416848
17674,0.9714129
17675,0.9900462
17676,0.97674316
17677,0.9817405
17678,0.9999689
17679,0.9709593
17680,0.98429847
17681,0.9557907
17682,0.9890911
17683,0.9656168
17684,0.99994135
17685,0.9581001
17686,0.9253592
17687,0.9987066
17688,0.7301315
17689,0.9942502
17690,0.92198616
17691,0.9837608
17692,0.96921074
17693,0.9993376
17694,0.98383236
17695,0.99279916
17696,0.013134213
17697,0.97704333
17698,0.9999654
17699,0.9954724
17700,0.9998518
17701,0.9602518
17702,0.99990845
17703,0.991202
17704,0.9877472
17705,0.9265297
17706,0.9645128
17707,0.9982174
17708,0.9916951
17709,0.98454595
17710,0.94578874
17711,0.9973572
17712,0.9836976
17713,0.9606977
17714,0.96290547
17715,0.99989104
17716,0.7469497
17717,0.9997608
17718,0.96532124
17719,0.99863595
17720,0.9998035
17721,0.99979585
17722,0.9915666
17723,0.9981982
17724,0.94972783
17725,0.9993272
17726,0.95705354
17727,0.9995214
17728,0.66417086
17729,0.99873203
17730,0.9917979
17731,0.9959966
17732,0.9971831
17733,0.9997149
17734,0.99427646
17735,0.9908159
17736,0.9955497
17737,0.9822244
17738,0.99327976
17739,0.00066783966
17740,0.7176537
17741,0.9880965
17742,0.99996495
17743,0.99515545
17744,0.9915867
17745,0.99997056
17746,0.9916214
17747,0.9966312
17748,0.99996483
17749,0.98744315
17750,0.9998934
17751,0.9999436
17752,0.9989504
17753,0.97294736
17754,0.9991911
17755,0.9969171
17756,0.98236763
17757,0.98765045
17758,0.9932427
17759,0.99244326
17760,0.9079729
17761,0.9978417
17762,0.9998385
17763,0.9992387
17764,0.99732924
17765,0.99860483
17766,0.9593402
17767,0.9408361
17768,0.99940383
17769,0.9975612
17770,0.9993794
17771,0.99906474
17772,0.97868836
17773,0.9997421
17774,0.9991086
17775,0.9997019
17776,0.9996413
17777,0.94081724
17778,0.9563438
17779,0.97760314
17780,0.9980715
17781,0.99123937
17782,0.97889256
17783,0.8029595
17784,0.9964541
17785,0.9040561
17786,0.9922409
17787,0.9975197
17788,0.99362236
17789,0.99507785
17790,0.96779275
17791,0.91391754
17792,0.9938824
17793,0.51126945
17794,0.993982
17795,0.98889893
17796,0.99961865
17797,0.9634987
17798,0.9811725
17799,0.9950878
17800,0.9759873
17801,0.99938214
17802,0.9688737
17803,0.9953251
17804,0.0018926502
17805,0.9997228
17806,0.99904627
17807,0.9971957
17808,0.9891454
17809,0.9525948
17810,0.99383074
17811,0.9783942
17812,0.9999579
17813,0.97492456
17814,0.9997235
17815,0.99861026
17816,0.97922003
17817,0.99988806
17818,0.99953234
17819,0.9915119
17820,0.9744201
17821,0.99451494
17822,0.9973199
17823,0.99995196
17824,0.9148222
17825,0.9693999
17826,0.9717153
17827,0.99997115
17828,0.99713933
17829,0.9952852
17830,0.8339107
17831,0.98504144
17832,0.9996117
17833,0.9968802
17834,0.99793756
17835,0.888264
17836,0.99817204
17837,0.999485
17838,0.97582155
17839,0.99548775
17840,0.97317624
17841,0.9753914
17842,0.9999658
17843,0.9999292
17844,0.98843783
17845,0.9992055
17846,0.99331844
17847,0.99058
17848,0.8381946
17849,0.95331657
17850,0.9991394
17851,0.9999324
17852,0.97204024
17853,0.9948698
17854,0.999962
17855,0.9944289
17856,0.99988973
17857,0.94060636
17858,0.9992052
17859,0.99862695
17860,0.98207766
17861,0.9999831
17862,0.9888493
17863,0.9995314
17864,0.9991097
17865,0.9939348
17866,0.99856657
17867,0.88353807
17868,0.9982157
17869,0.9635847
17870,0.9998122
17871,0.99978834
17872,0.99554366
17873,0.9909484
17874,0.999353
17875,0.9988575
17876,0.9960812
17877,0.9999441
17878,0.95601094
17879,0.9990466
17880,0.9466757
17881,0.96731925
17882,0.9974222
17883,0.9952134
17884,0.9311746
17885,0.9998386
17886,0.976182
17887,0.9875639
17888,0.9981806
17889,0.9979297
17890,0.9628871
17891,0.9691393
17892,0.84454626
17893,0.90902245
17894,0.9999583
17895,0.9997596
17896,0.99762946
17897,0.9985832
17898,0.99988055
17899,0.9998166
17900,0.004770751
17901,0.98695695
17902,0.99981445
17903,0.9996637
17904,0.9861801
17905,0.99982125
17906,0.9949549
17907,0.98704857
17908,0.9103601
17909,0.99980253
17910,0.98349285
17911,0.99979526
17912,0.8631248
17913,0.9963869
17914,0.9683468
17915,0.9840852
17916,0.99444675
17917,0.99942756
17918,0.9995882
17919,0.986139
17920,0.9781773
17921,0.9904489
17922,0.999843
17923,0.97561854
17924,0.9966102
17925,0.9711921
17926,0.9996693
17927,0.9976587
17928,0.9932934
17929,0.99530125
17930,0.9936924
17931,0.9640427
17932,0.97177964
17933,0.99146736
17934,0.9998615
17935,0.9941034
17936,0.9998497
17937,0.99843353
17938,0.6706561
17939,0.9997805
17940,0.9353052
17941,0.9910507
17942,0.99018425
17943,0.88285404
17944,0.9974443
